i,j,same_concept,MI,NMI
53,69,0,0.07689219489378787,0.03018672678680438
53,74,0,0.0734313776609623,0.0287886627609341
53,77,0,0.05950895751508987,0.024562058853211596
53,94,0,0.07713787588013983,0.03061237803382518
53,95,0,0.08798791403027888,0.0345493119995868
53,99,0,0.08295261479805419,0.0344765041554103
54,56,0,0.08306402875114528,0.03305626983870581
54,63,0,0.08184103490608866,0.03209049989714837
54,71,0,0.0740512244504283,0.03076241863572699
54,84,0,0.09062163961849098,0.03570511184555896
55,64,0,0.06988292862543274,0.028593053668524306
55,66,0,0.0580871270979249,0.02482287485291854
55,76,0,0.09014145247004793,0.03635775393647743
55,79,0,0.06768256402541623,0.028486524914939033
56,57,0,0.0668631196583129,0.027420690246222318
56,60,0,0.0702493332005822,0.028389382959434942
56,90,0,0.07311826550346759,0.02941076252835857
56,97,0,0.06426121109922373,0.026587778815325477
57,68,0,0.07071450829200472,0.02848012765892325
57,87,0,0.06777353126802615,0.027756054400952967
57,94,0,0.07291672896131733,0.02956881228819666
58,64,0,0.06470852742803614,0.025432072129146374
58,65,0,0.07476028739595446,0.02940399276130234
58,89,0,0.07237785725146503,0.027991605014885533
59,66,1,0.07448483382970104,0.03067234552760202
59,78,0,0.07275851069603122,0.028914786650319827
59,79,0,0.0713649885246162,0.028943751752330174
59,82,0,0.06659558269889929,0.026455323159811518
59,100,0,0.07376831063463042,0.029160023524926488
60,62,0,0.07357667779044114,0.029642017913417307
60,70,1,0.07851111621733983,0.03143590602745781
60,71,0,0.07728933315900162,0.03260473596013819
60,73,0,0.08194220743461864,0.03282212666704964
60,96,0,0.0682047878697928,0.02688209862277188
61,76,0,0.06801826022890231,0.027386114976870917
61,78,0,0.06326774289394066,0.026046177230552935
61,83,0,0.0686267385353014,0.02898755094202361
62,76,0,0.08418606262071474,0.03306427068321702
62,79,0,0.06530801186816958,0.02676550168732903
62,80,0,0.06626597406679655,0.026345155161012164
62,93,0,0.0697612312433824,0.027673235274759917
62,97,0,0.06926481392516104,0.028569304442913643
63,74,0,0.0754730376408263,0.02959055336351508
64,65,0,0.07110138971096709,0.027898801681651472
64,69,0,0.07570275965084007,0.029594628592350097
64,71,0,0.0688020582893385,0.02870322296872093
64,78,0,0.07779960250951667,0.03074747931009117
64,80,0,0.06558532704884235,0.025660996106182037
64,89,0,0.11690285458602306,0.045104441663612695
65,69,0,0.08016154914324304,0.03136045816947416
65,79,0,0.07335117584679868,0.029606547628001783
65,94,0,0.08483977845149378,0.03355146201349521
66,100,0,0.066605859254124,0.027346966197175183
67,68,0,0.08844784443717464,0.035129813055845664
67,79,0,0.07431539129914046,0.030332584422738125
67,101,1,0.07184620953994321,0.029153932179816096
68,81,0,0.06595342032148128,0.02694528390291915
68,93,0,0.07814568724329356,0.03053786196893417
69,75,0,0.06434606493177018,0.025996005739642374
69,79,0,0.09499308820193245,0.038200268606757605
69,91,0,0.07183744492667428,0.02800079856337141
70,78,0,0.07784682315600408,0.031070169684000042
70,94,0,0.07144329482836133,0.028512078293948657
71,86,0,0.05626765481748014,0.02449655082291572
72,87,0,0.0781923699043501,0.030939919760984043
73,78,0,0.09389905909306648,0.037491101422025316
73,80,0,0.08525458999970999,0.03369918606380361
73,84,0,0.09591021982653883,0.03833885933755554
73,89,0,0.07640129761376022,0.029780346665481773
74,77,0,0.07215240930862578,0.029526744545379412
74,82,0,0.07019643475063107,0.027611724941320172
75,76,1,0.07889463942005508,0.031514203977573145
75,77,0,0.07001689943384769,0.02973967139767678
75,79,1,0.079689458083538,0.03321619604305413
75,82,0,0.07875798799700968,0.03215449237606665
75,89,0,0.10224953840317036,0.04076983932833286
75,91,0,0.06025843496231691,0.02434512448906409
75,94,0,0.08008889384211883,0.03270789183122892
76,101,0,0.07465940074150261,0.029511803930217944
77,83,0,0.06285230759922174,0.026715750472083424
77,98,0,0.07123546661173627,0.029490013127798996
78,84,0,0.0746592051759662,0.029775745141734675
78,94,0,0.06721157067773822,0.026771989605089943
78,95,0,0.08603312576458605,0.03390699440452144
79,85,1,0.06474526823307677,0.026087085309239498
79,87,0,0.06830583002025084,0.028042628732742058
79,101,0,0.06553596591101696,0.027032184155798812
80,81,0,0.07317537799485296,0.029802570603712983
80,86,0,0.07093044798939456,0.028961190850195617
80,96,0,0.0828975952476428,0.03224280548804339
81,92,0,0.06712675125614126,0.028886488845886578
